Trade Time,Structure,Start Date,Currency,Tenors,Rates,Notionals,DV01s,Package Price,Other Pay Types,Metric (bps),Expiration
2025-09-30 09:40:00,Outright,Spot,EUR,10Y,0.02645,75000000.0,1983.48,,,,2035-10-02
2025-09-30 09:40:00,Outright,Spot,EUR,10Y,0.02645,75000000.0,1983.48,,,,2035-10-02
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 01:23:00,Outright,Spot,SGD,12M,0.012078,128841008.0,0.0,,,,2026-10-06
2025-10-02 03:49:00,Outright,H6,KRW,5Y,0.02663,17000000000.0,226324.01,,,,2031-03-18
2025-10-02 05:39:00,Unwind,M5,JPY,3Y,0.00719,14500000000.0,31283.64,,,,2028-06-18
2025-10-02 05:39:00,Unwind,M5,JPY,10Y,0.0109,9100000000.0,99176.42,,,,2035-06-18
2025-10-02 05:39:00,Unwind,M5,JPY,30Y,0.01939,1800000000.0,104701.22,,,,2055-06-18
2025-10-02 05:46:00,Outright,Spot,AUD,5M,0.036,10000000.0,13.5,,,,2026-02-16
2025-10-02 05:47:00,Outright,3Y,AUD,3Y,0.000825,226875009.0,0.0,,,,2031-10-20
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:50:00,Unwind,2015-11-02,AUD,10Y,0.05461,69560378.0,3894.89,,UWIN,,2026-02-02
2025-10-02 05:52:00,Outright,Spot,AUD,5M,0.04,10000000.0,15.0,,,,2026-02-16
2025-10-02 05:55:00,Outright,2025-10-10,KRW,12M,0.02465,294571468649.0,0.0,,,,2026-10-10
2025-10-02 05:56:00,Outright,Spot,AUD,5M,0.038,87725003.0,0.0,,,,2026-02-16
2025-10-02 05:57:00,Outright,Spot,AUD,5M,0.036,87725003.0,0.0,,,,2026-02-16
2025-10-02 05:58:00,Outright,H6,KRW,12M,0.02445,290000000000.0,708564.68,,,,2027-03-18
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,AUD,5Y,0.03898,110000000.0,2143.61,,,,2030-10-03
2025-10-02 06:00:00,Outright,Spot,JPY,2Y,0.00945,10000000000.0,18887.06,,,,2027-10-06
2025-10-02 06:00:00,Outright,Spot,SGD,5Y,0.01504,24000000.0,180.46,,,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,UFRO,,2030-10-06
2025-10-02 06:00:00,Outright,Spot,USD,5Y,0.045,550000000.0,12373.31,,UFRO,,2030-10-06
2025-10-02 06:02:00,Outright,Spot,JPY,2Y,0.00945,20000000000.0,37774.13,,,,2027-10-06
2025-10-02 06:03:00,Outright,Spot,USD,5Y,0.031,550000000.0,8523.83,,,,2030-10-06
2025-10-02 06:03:00,Outright,Spot,USD,5Y,0.045,550000000.0,12373.31,,UFRO,,2030-10-06
2025-10-02 06:06:00,Outright,Spot,JPY,10Y,0.0152375,2000000000.0,30470.83,,,,2035-10-06
2025-10-02 06:06:00,Outright,Spot,JPY,10Y,0.0152375,2000000000.0,30470.83,,,,2035-10-06
2025-10-02 06:06:00,Outright,Spot,JPY,10Y,0.0152375,2000000000.0,30470.83,,,,2035-10-06
2025-10-02 06:06:00,Outright,Spot,JPY,10Y,0.0152375,2000000000.0,30470.83,,,,2035-10-06
2025-10-02 06:06:00,Outright,H6,THB,5Y,0.01082,410000000.0,2217.8,,,,2031-03-18
2025-10-02 06:06:00,Outright,H6,THB,5Y,0.01082,280000000.0,1514.59,,,,2031-03-18
2025-10-02 06:06:00,Outright,H6,THB,5Y,0.01082,700000000.0,3786.48,,,,2031-03-18
2025-10-02 06:06:00,Outright,H6,THB,5Y,0.01082,5000000.0,27.05,,,,2031-03-18
2025-10-02 06:06:00,Outright,H6,THB,5Y,0.01082,3000000.0,16.23,,,,2031-03-18
2025-10-02 06:07:00,Outright,Spot,AUD,5M,0.04,87725003.0,0.0,,,,2026-02-16
2025-10-02 06:07:00,Outright,Z5,TWD,2Y,0.016,310000000.0,988.61,,UFRO,,2027-12-15
2025-10-02 06:08:00,Outright,H6,SGD,10Y,0.018385,2000000.0,36.79,,,,2036-03-19
2025-10-02 06:09:00,Outright,2025-10-10,KRW,6M,0.025,380000000000.0,473374.4,,,,2026-04-10
2025-10-02 06:10:00,Unwind,2022-06-27,THB,10Y,0.02685,88000000.0,2363.12,,UFRO,,2032-06-27
2025-10-02 06:10:00,Unwind,2023-06-28,THB,10Y,0.02717,150000000.0,4076.06,,UFRO,,2033-06-28
2025-10-02 06:10:00,Unwind,2023-07-07,THB,10Y,0.02697,240000000.0,6473.69,,UFRO,,2033-07-07
2025-10-02 06:10:00,Unwind,2023-07-11,THB,10Y,0.0268,230000000.0,6164.84,,UFRO,,2033-07-11
2025-10-02 06:10:00,Unwind,2024-04-19,THB,10Y,0.02913,10000000.0,291.26,,UFRO,,2034-04-19
2025-10-02 06:10:00,Unwind,2024-04-22,THB,10Y,0.028205,69000000.0,1945.88,,UFRO,,2034-04-22
2025-10-02 06:10:00,Unwind,2024-04-22,THB,10Y,0.02825,130000000.0,3672.0,,UFRO,,2034-04-22
